timestamp,source_ip,destination_ip,url,response_code,usage,sc_bytes
2023-01-01 04:28:00,192.168.0.186,10.0.0.69,http://www.example.com/page268.html,404,Personal,7100
2023-01-01 04:29:00,192.168.0.252,10.0.0.30,http://www.example.com/page269.html,500,Unknown,7899
2023-01-01 04:30:00,192.168.0.64,10.0.0.27,http://www.example.com/page270.html,500,Personal,8669
2023-01-01 04:31:00,192.168.0.187,10.0.0.145,http://www.example.com/page271.html,200,Unknown,5606
2023-01-01 04:32:00,192.168.0.89,10.0.0.151,http://www.example.com/page272.html,404,Violation,9129
2023-01-01 04:33:00,192.168.0.183,10.0.0.130,http://www.example.com/page273.html,404,Personal,9940
2023-01-01 04:34:00,192.168.0.130,10.0.0.216,http://www.example.com/page274.html,200,Personal,7260
2023-01-01 04:35:00,192.168.0.1,10.0.0.246,http://www.example.com/page275.html,500,Unknown,476
2023-01-01 04:36:00,192.168.0.129,10.0.0.53,http://www.example.com/page276.html,200,Borderline Business,2823
2023-01-01 04:37:00,192.168.0.58,10.0.0.189,http://www.example.com/page277.html,500,Unknown,5922
2023-01-01 04:38:00,192.168.0.7,10.0.0.202,http://www.example.com/page278.html,200,Personal,5068
2023-01-01 04:39:00,192.168.0.100,10.0.0.207,http://www.example.com/page279.html,500,Violation,4911
2023-01-01 04:40:00,192.168.0.247,10.0.0.37,http://www.example.com/page280.html,200,Unknown,1827
2023-01-01 04:41:00,192.168.0.240,10.0.0.97,http://www.example.com/page281.html,200,Borderline Business,8672
2023-01-01 04:42:00,192.168.0.100,10.0.0.37,http://www.example.com/page282.html,200,Unknown,7559
2023-01-01 04:43:00,192.168.0.110,10.0.0.242,http://www.example.com/page283.html,500,Borderline Business,8385
2023-01-01 04:44:00,192.168.0.109,10.0.0.41,http://www.example.com/page284.html,200,Borderline Business,776
2023-01-01 04:45:00,192.168.0.180,10.0.0.245,http://www.example.com/page285.html,200,Unknown,7382
2023-01-01 04:46:00,192.168.0.54,10.0.0.76,http://www.example.com/page286.html,500,Borderline Business,1163
2023-01-01 04:47:00,192.168.0.115,10.0.0.33,http://www.example.com/page287.html,404,Violation,8131
2023-01-01 04:48:00,192.168.0.9,10.0.0.188,http://www.example.com/page288.html,200,Personal,1774
2023-01-01 04:49:00,192.168.0.143,10.0.0.145,http://www.example.com/page289.html,200,Violation,9955
2023-01-01 04:50:00,192.168.0.221,10.0.0.22,http://www.example.com/page290.html,500,Borderline Business,6590
2023-01-01 04:51:00,192.168.0.133,10.0.0.169,http://www.example.com/page291.html,500,Personal,4425
2023-01-01 04:52:00,192.168.0.105,10.0.0.86,http://www.example.com/page292.html,200,Unknown,363
2023-01-01 04:53:00,192.168.0.30,10.0.0.249,http://www.example.com/page293.html,404,Personal,5653
2023-01-01 04:54:00,192.168.0.118,10.0.0.236,http://www.example.com/page294.html,200,Violation,4256
2023-01-01 04:55:00,192.168.0.214,10.0.0.194,http://www.example.com/page295.html,404,Unknown,8152
2023-01-01 04:56:00,192.168.0.137,10.0.0.99,http://www.example.com/page296.html,500,Violation,1258
2023-01-01 04:57:00,192.168.0.174,10.0.0.30,http://www.example.com/page297.html,404,Borderline Business,4465
2023-01-01 04:58:00,192.168.0.152,10.0.0.117,http://www.example.com/page298.html,500,Borderline Business,542
2023-01-01 04:59:00,192.168.0.25,10.0.0.29,http://www.example.com/page299.html,404,Violation,5065
2023-01-01 05:00:00,192.168.0.56,10.0.0.30,http://www.example.com/page300.html,404,Unknown,307
2023-01-01 05:01:00,192.168.0.137,10.0.0.38,http://www.example.com/page301.html,404,Personal,308
2023-01-01 05:02:00,192.168.0.197,10.0.0.181,http://www.example.com/page302.html,500,Unknown,4187
2023-01-01 05:03:00,192.168.0.169,10.0.0.25,http://www.example.com/page303.html,200,Borderline Business,5942
2023-01-01 05:04:00,192.168.0.12,10.0.0.167,http://www.example.com/page304.html,404,Unknown,7681
2023-01-01 05:05:00,192.168.0.252,10.0.0.178,http://www.example.com/page305.html,500,Unknown,2900
2023-01-01 05:06:00,192.168.0.168,10.0.0.121,http://www.example.com/page306.html,200,Unknown,6277
2023-01-01 05:07:00,192.168.0.240,10.0.0.206,http://www.example.com/page307.html,500,Personal,9505
2023-01-01 05:08:00,192.168.0.215,10.0.0.88,http://www.example.com/page308.html,404,Borderline Business,7016
2023-01-01 05:09:00,192.168.0.112,10.0.0.56,http://www.example.com/page309.html,404,Borderline Business,4806
2023-01-01 05:10:00,192.168.0.236,10.0.0.55,http://www.example.com/page310.html,404,Borderline Business,5874
2023-01-01 05:11:00,192.168.0.79,10.0.0.166,http://www.example.com/page311.html,404,Violation,5016
2023-01-01 05:12:00,192.168.0.235,10.0.0.185,http://www.example.com/page312.html,500,Borderline Business,172
2023-01-01 05:13:00,192.168.0.151,10.0.0.157,http://www.example.com/page313.html,404,Personal,7327
2023-01-01 05:14:00,192.168.0.238,10.0.0.132,http://www.example.com/page314.html,200,Violation,713
2023-01-01 05:15:00,192.168.0.14,10.0.0.211,http://www.example.com/page315.html,200,Unknown,7975
2023-01-01 05:16:00,192.168.0.163,10.0.0.77,http://www.example.com/page316.html,200,Personal,8886
2023-01-01 05:17:00,192.168.0.108,10.0.0.24,http://www.example.com/page317.html,404,Borderline Business,7170
2023-01-01 05:18:00,192.168.0.186,10.0.0.246,http://www.example.com/page318.html,404,Violation,353
2023-01-01 05:19:00,192.168.0.181,10.0.0.247,http://www.example.com/page319.html,500,Personal,1790
2023-01-01 05:20:00,192.168.0.21,10.0.0.116,http://www.example.com/page320.html,200,Borderline Business,8026
2023-01-01 05:21:00,192.168.0.221,10.0.0.185,http://www.example.com/page321.html,200,Personal,5065
2023-01-01 05:22:00,192.168.0.185,10.0.0.41,http://www.example.com/page322.html,404,Unknown,7403
2023-01-01 05:23:00,192.168.0.58,10.0.0.83,http://www.example.com/page323.html,500,Personal,170
2023-01-01 05:24:00,192.168.0.32,10.0.0.240,http://www.example.com/page324.html,404,Unknown,8131
2023-01-01 05:25:00,192.168.0.173,10.0.0.174,http://www.example.com/page325.html,500,Personal,8121
2023-01-01 05:26:00,192.168.0.83,10.0.0.93,http://www.example.com/page326.html,200,Unknown,2691
2023-01-01 05:27:00,192.168.0.243,10.0.0.127,http://www.example.com/page327.html,404,Borderline Business,9295
2023-01-01 05:28:00,192.168.0.253,10.0.0.187,http://www.example.com/page328.html,500,Violation,592
2023-01-01 05:29:00,192.168.0.156,10.0.0.170,http://www.example.com/page329.html,500,Personal,5218
2023-01-01 05:30:00,192.168.0.99,10.0.0.230,http://www.example.com/page330.html,500,Violation,6082
2023-01-01 05:31:00,192.168.0.188,10.0.0.148,http://www.example.com/page331.html,500,Violation,8134
2023-01-01 05:32:00,192.168.0.251,10.0.0.208,http://www.example.com/page332.html,404,Unknown,1329
2023-01-01 05:33:00,192.168.0.117,10.0.0.135,http://www.example.com/page333.html,200,Unknown,8937
2023-01-01 05:34:00,192.168.0.36,10.0.0.231,http://www.example.com/page334.html,200,Violation,315
2023-01-01 05:35:00,192.168.0.122,10.0.0.249,http://www.example.com/page335.html,500,Personal,4440
2023-01-01 05:36:00,192.168.0.202,10.0.0.121,http://www.example.com/page336.html,404,Borderline Business,7549
2023-01-01 05:37:00,192.168.0.95,10.0.0.215,http://www.example.com/page337.html,200,Violation,9087
2023-01-01 05:38:00,192.168.0.223,10.0.0.53,http://www.example.com/page338.html,404,Personal,6242
2023-01-01 05:39:00,192.168.0.5,10.0.0.60,http://www.example.com/page339.html,200,Violation,8376
2023-01-01 05:40:00,192.168.0.172,10.0.0.226,http://www.example.com/page340.html,404,Unknown,2965
2023-01-01 05:41:00,192.168.0.176,10.0.0.111,http://www.example.com/page341.html,404,Unknown,9833
2023-01-01 05:42:00,192.168.0.90,10.0.0.36,http://www.example.com/page342.html,200,Borderline Business,8361
2023-01-01 05:43:00,192.168.0.21,10.0.0.49,http://www.example.com/page343.html,404,Borderline Business,5610
2023-01-01 05:44:00,192.168.0.60,10.0.0.72,http://www.example.com/page344.html,500,Unknown,6441
2023-01-01 05:45:00,192.168.0.159,10.0.0.250,http://www.example.com/page345.html,200,Violation,5279
2023-01-01 05:46:00,192.168.0.154,10.0.0.64,http://www.example.com/page346.html,404,Unknown,4132
2023-01-01 05:47:00,192.168.0.95,10.0.0.195,http://www.example.com/page347.html,404,Violation,6528
2023-01-01 05:48:00,192.168.0.32,10.0.0.28,http://www.example.com/page348.html,404,Borderline Business,4530
2023-01-01 05:49:00,192.168.0.131,10.0.0.9,http://www.example.com/page349.html,500,Personal,8857
2023-01-01 05:50:00,192.168.0.72,10.0.0.26,http://www.example.com/page350.html,404,Personal,8034
2023-01-01 05:51:00,192.168.0.168,10.0.0.176,http://www.example.com/page351.html,500,Violation,7916
2023-01-01 05:52:00,192.168.0.139,10.0.0.231,http://www.example.com/page352.html,200,Personal,532
2023-01-01 05:53:00,192.168.0.11,10.0.0.5,http://www.example.com/page353.html,404,Personal,6329
2023-01-01 05:54:00,192.168.0.69,10.0.0.45,http://www.example.com/page354.html,500,Personal,7390
2023-01-01 05:55:00,192.168.0.170,10.0.0.249,http://www.example.com/page355.html,404,Unknown,5702
2023-01-01 05:56:00,192.168.0.201,10.0.0.61,http://www.example.com/page356.html,200,Personal,3093
2023-01-01 05:57:00,192.168.0.71,10.0.0.2,http://www.example.com/page357.html,500,Unknown,3007
2023-01-01 05:58:00,192.168.0.150,10.0.0.242,http://www.example.com/page358.html,500,Borderline Business,8696
2023-01-01 05:59:00,192.168.0.140,10.0.0.61,http://www.example.com/page359.html,404,Borderline Business,7631
2023-01-01 06:00:00,192.168.0.246,10.0.0.22,http://www.example.com/page360.html,404,Violation,2396
2023-01-01 06:01:00,192.168.0.252,10.0.0.81,http://www.example.com/page361.html,200,Violation,2502
2023-01-01 06:02:00,192.168.0.206,10.0.0.65,http://www.example.com/page362.html,404,Violation,6905
2023-01-01 06:03:00,192.168.0.107,10.0.0.101,http://www.example.com/page363.html,500,Borderline Business,3551
2023-01-01 06:04:00,192.168.0.126,10.0.0.219,http://www.example.com/page364.html,200,Unknown,4945
2023-01-01 06:05:00,192.168.0.95,10.0.0.142,http://www.example.com/page365.html,404,Unknown,4706
2023-01-01 06:06:00,192.168.0.176,10.0.0.210,http://www.example.com/page366.html,404,Borderline Business,4338
2023-01-01 06:07:00,192.168.0.60,10.0.0.35,http://www.example.com/page367.html,500,Personal,8222
2023-01-01 06:08:00,192.168.0.97,10.0.0.178,http://www.example.com/page368.html,500,Borderline Business,787
2023-01-01 06:09:00,192.168.0.178,10.0.0.111,http://www.example.com/page369.html,200,Borderline Business,4181
2023-01-01 06:10:00,192.168.0.196,10.0.0.64,http://www.example.com/page370.html,500,Personal,9367
2023-01-01 06:11:00,192.168.0.107,10.0.0.182,http://www.example.com/page371.html,200,Personal,7631
2023-01-01 06:12:00,192.168.0.138,10.0.0.112,http://www.example.com/page372.html,404,Personal,2393
2023-01-01 06:13:00,192.168.0.117,10.0.0.63,http://www.example.com/page373.html,500,Borderline Business,3226
2023-01-01 06:14:00,192.168.0.40,10.0.0.232,http://www.example.com/page374.html,500,Unknown,7168
2023-01-01 06:15:00,192.168.0.29,10.0.0.76,http://www.example.com/page375.html,200,Unknown,3203
2023-01-01 06:16:00,192.168.0.147,10.0.0.14,http://www.example.com/page376.html,404,Personal,3618
2023-01-01 06:17:00,192.168.0.59,10.0.0.61,http://www.example.com/page377.html,404,Personal,7185
2023-01-01 06:18:00,192.168.0.28,10.0.0.10,http://www.example.com/page378.html,404,Unknown,3567
2023-01-01 06:19:00,192.168.0.172,10.0.0.48,http://www.example.com/page379.html,200,Borderline Business,5119
2023-01-01 06:20:00,192.168.0.176,10.0.0.166,http://www.example.com/page380.html,200,Personal,5105
2023-01-01 06:21:00,192.168.0.156,10.0.0.8,http://www.example.com/page381.html,200,Unknown,3413
2023-01-01 06:22:00,192.168.0.183,10.0.0.189,http://www.example.com/page382.html,404,Unknown,8310
2023-01-01 06:23:00,192.168.0.170,10.0.0.217,http://www.example.com/page383.html,404,Borderline Business,3488
2023-01-01 06:24:00,192.168.0.60,10.0.0.144,http://www.example.com/page384.html,404,Violation,6064
2023-01-01 06:25:00,192.168.0.224,10.0.0.66,http://www.example.com/page385.html,200,Violation,1886
2023-01-01 06:26:00,192.168.0.147,10.0.0.206,http://www.example.com/page386.html,404,Unknown,6574
2023-01-01 06:27:00,192.168.0.161,10.0.0.65,http://www.example.com/page387.html,200,Borderline Business,9829
2023-01-01 06:28:00,192.168.0.227,10.0.0.99,http://www.example.com/page388.html,200,Unknown,5530
2023-01-01 06:29:00,192.168.0.143,10.0.0.227,http://www.example.com/page389.html,404,Violation,9730
2023-01-01 06:30:00,192.168.0.226,10.0.0.157,http://www.example.com/page390.html,200,Violation,678
2023-01-01 06:31:00,192.168.0.179,10.0.0.136,http://www.example.com/page391.html,200,Violation,4833
2023-01-01 06:32:00,192.168.0.186,10.0.0.34,http://www.example.com/page392.html,200,Borderline Business,5443
2023-01-01 06:33:00,192.168.0.167,10.0.0.21,http://www.example.com/page393.html,200,Borderline Business,1118
2023-01-01 06:34:00,192.168.0.164,10.0.0.112,http://www.example.com/page394.html,404,Violation,3775
2023-01-01 06:35:00,192.168.0.10,10.0.0.194,http://www.example.com/page395.html,200,Personal,5093
2023-01-01 06:36:00,192.168.0.241,10.0.0.252,http://www.example.com/page396.html,500,Violation,9966
2023-01-01 06:37:00,192.168.0.240,10.0.0.154,http://www.example.com/page397.html,404,Violation,6752
2023-01-01 06:38:00,192.168.0.248,10.0.0.107,http://www.example.com/page398.html,200,Violation,5620
2023-01-01 06:39:00,192.168.0.143,10.0.0.130,http://www.example.com/page399.html,200,Borderline Business,3447
2023-01-01 06:40:00,192.168.0.176,10.0.0.109,http://www.example.com/page400.html,500,Borderline Business,4349
2023-01-01 06:41:00,192.168.0.70,10.0.0.210,http://www.example.com/page401.html,200,Violation,2597
2023-01-01 06:42:00,192.168.0.48,10.0.0.233,http://www.example.com/page402.html,200,Unknown,694
2023-01-01 06:43:00,192.168.0.151,10.0.0.228,http://www.example.com/page403.html,200,Borderline Business,1068
2023-01-01 06:44:00,192.168.0.211,10.0.0.231,http://www.example.com/page404.html,500,Violation,3557
2023-01-01 06:45:00,192.168.0.188,10.0.0.211,http://www.example.com/page405.html,500,Personal,5564
2023-01-01 06:46:00,192.168.0.74,10.0.0.126,http://www.example.com/page406.html,500,Personal,1497
2023-01-01 06:47:00,192.168.0.155,10.0.0.196,http://www.example.com/page407.html,200,Violation,9907
2023-01-01 06:48:00,192.168.0.223,10.0.0.122,http://www.example.com/page408.html,200,Borderline Business,899
2023-01-01 06:49:00,192.168.0.145,10.0.0.20,http://www.example.com/page409.html,500,Unknown,9952
2023-01-01 06:50:00,192.168.0.56,10.0.0.236,http://www.example.com/page410.html,500,Borderline Business,7470
2023-01-01 06:51:00,192.168.0.3,10.0.0.236,http://www.example.com/page411.html,500,Personal,9248
2023-01-01 06:52:00,192.168.0.194,10.0.0.110,http://www.example.com/page412.html,500,Unknown,5896
2023-01-01 06:53:00,192.168.0.224,10.0.0.80,http://www.example.com/page413.html,200,Personal,6553
2023-01-01 06:54:00,192.168.0.177,10.0.0.37,http://www.example.com/page414.html,200,Unknown,6280
2023-01-01 06:55:00,192.168.0.31,10.0.0.10,http://www.example.com/page415.html,200,Unknown,3432
2023-01-01 06:56:00,192.168.0.6,10.0.0.3,http://www.example.com/page416.html,500,Unknown,8362
2023-01-01 06:57:00,192.168.0.62,10.0.0.43,http://www.example.com/page417.html,200,Personal,1709
2023-01-01 06:58:00,192.168.0.168,10.0.0.175,http://www.example.com/page418.html,200,Unknown,1110
2023-01-01 06:59:00,192.168.0.177,10.0.0.9,http://www.example.com/page419.html,404,Violation,9557
2023-01-01 07:00:00,192.168.0.135,10.0.0.192,http://www.example.com/page420.html,200,Unknown,9962
2023-01-01 07:01:00,192.168.0.119,10.0.0.84,http://www.example.com/page421.html,404,Borderline Business,1905
2023-01-01 07:02:00,192.168.0.149,10.0.0.19,http://www.example.com/page422.html,200,Unknown,994
2023-01-01 07:03:00,192.168.0.243,10.0.0.171,http://www.example.com/page423.html,500,Personal,2794
2023-01-01 07:04:00,192.168.0.204,10.0.0.114,http://www.example.com/page424.html,500,Borderline Business,3252
2023-01-01 07:05:00,192.168.0.142,10.0.0.121,http://www.example.com/page425.html,500,Borderline Business,1710
2023-01-01 07:06:00,192.168.0.171,10.0.0.22,http://www.example.com/page426.html,404,Personal,459
2023-01-01 07:07:00,192.168.0.80,10.0.0.201,http://www.example.com/page427.html,200,Borderline Business,2371
2023-01-01 07:08:00,192.168.0.96,10.0.0.178,http://www.example.com/page428.html,200,Unknown,724
2023-01-01 07:09:00,192.168.0.55,10.0.0.152,http://www.example.com/page429.html,200,Personal,1301
2023-01-01 07:10:00,192.168.0.252,10.0.0.241,http://www.example.com/page430.html,500,Violation,9849
2023-01-01 07:11:00,192.168.0.210,10.0.0.9,http://www.example.com/page431.html,200,Borderline Business,634
2023-01-01 07:12:00,192.168.0.175,10.0.0.103,http://www.example.com/page432.html,500,Borderline Business,1442
2023-01-01 07:13:00,192.168.0.219,10.0.0.71,http://www.example.com/page433.html,200,Personal,2284
2023-01-01 07:14:00,192.168.0.56,10.0.0.158,http://www.example.com/page434.html,500,Unknown,2418
2023-01-01 07:15:00,192.168.0.86,10.0.0.180,http://www.example.com/page435.html,404,Personal,635
2023-01-01 07:16:00,192.168.0.188,10.0.0.59,http://www.example.com/page436.html,200,Violation,1621
2023-01-01 07:17:00,192.168.0.97,10.0.0.189,http://www.example.com/page437.html,500,Unknown,3589
2023-01-01 07:18:00,192.168.0.179,10.0.0.36,http://www.example.com/page438.html,200,Violation,538
2023-01-01 07:19:00,192.168.0.138,10.0.0.123,http://www.example.com/page439.html,404,Violation,4098
2023-01-01 07:20:00,192.168.0.155,10.0.0.12,http://www.example.com/page440.html,200,Unknown,3899
2023-01-01 07:21:00,192.168.0.166,10.0.0.51,http://www.example.com/page441.html,500,Personal,5820
2023-01-01 07:22:00,192.168.0.96,10.0.0.115,http://www.example.com/page442.html,200,Borderline Business,9644
2023-01-01 07:23:00,192.168.0.48,10.0.0.219,http://www.example.com/page443.html,500,Violation,3864
2023-01-01 07:24:00,192.168.0.96,10.0.0.77,http://www.example.com/page444.html,404,Violation,1577
2023-01-01 07:25:00,192.168.0.32,10.0.0.121,http://www.example.com/page445.html,500,Borderline Business,9465
2023-01-01 07:26:00,192.168.0.144,10.0.0.211,http://www.example.com/page446.html,404,Violation,4477
2023-01-01 07:27:00,192.168.0.52,10.0.0.176,http://www.example.com/page447.html,200,Violation,9982
2023-01-01 07:28:00,192.168.0.103,10.0.0.122,http://www.example.com/page448.html,404,Unknown,8212
2023-01-01 07:29:00,192.168.0.51,10.0.0.167,http://www.example.com/page449.html,500,Unknown,9653
2023-01-01 07:30:00,192.168.0.230,10.0.0.223,http://www.example.com/page450.html,404,Borderline Business,7967
2023-01-01 07:31:00,192.168.0.238,10.0.0.108,http://www.example.com/page451.html,404,Borderline Business,8745
2023-01-01 07:32:00,192.168.0.175,10.0.0.241,http://www.example.com/page452.html,200,Violation,8618
2023-01-01 07:33:00,192.168.0.244,10.0.0.15,http://www.example.com/page453.html,404,Unknown,3355
2023-01-01 07:34:00,192.168.0.9,10.0.0.87,http://www.example.com/page454.html,404,Unknown,1691
2023-01-01 07:35:00,192.168.0.24,10.0.0.30,http://www.example.com/page455.html,200,Personal,2796
2023-01-01 07:36:00,192.168.0.84,10.0.0.235,http://www.example.com/page456.html,404,Borderline Business,7517
2023-01-01 07:37:00,192.168.0.204,10.0.0.46,http://www.example.com/page457.html,200,Violation,1416
2023-01-01 07:38:00,192.168.0.189,10.0.0.115,http://www.example.com/page458.html,200,Unknown,8194
2023-01-01 07:39:00,192.168.0.119,10.0.0.106,http://www.example.com/page459.html,200,Personal,2478
2023-01-01 07:40:00,192.168.0.14,10.0.0.241,http://www.example.com/page460.html,404,Violation,9857
2023-01-01 07:41:00,192.168.0.248,10.0.0.195,http://www.example.com/page461.html,500,Personal,5659
2023-01-01 07:42:00,192.168.0.159,10.0.0.96,http://www.example.com/page462.html,500,Borderline Business,6044
2023-01-01 07:43:00,192.168.0.124,10.0.0.88,http://www.example.com/page463.html,200,Borderline Business,4252
2023-01-01 07:44:00,192.168.0.33,10.0.0.217,http://www.example.com/page464.html,404,Unknown,2984
2023-01-01 07:45:00,192.168.0.21,10.0.0.209,http://www.example.com/page465.html,500,Borderline Business,7409
2023-01-01 07:46:00,192.168.0.83,10.0.0.137,http://www.example.com/page466.html,500,Personal,9746
2023-01-01 07:47:00,192.168.0.225,10.0.0.143,http://www.example.com/page467.html,200,Personal,4588
2023-01-01 07:48:00,192.168.0.239,10.0.0.112,http://www.example.com/page468.html,404,Violation,939
2023-01-01 07:49:00,192.168.0.76,10.0.0.133,http://www.example.com/page469.html,200,Borderline Business,6294
2023-01-01 07:50:00,192.168.0.231,10.0.0.152,http://www.example.com/page470.html,500,Unknown,3674
2023-01-01 07:51:00,192.168.0.147,10.0.0.131,http://www.example.com/page471.html,500,Borderline Business,390
2023-01-01 07:52:00,192.168.0.161,10.0.0.176,http://www.example.com/page472.html,404,Unknown,947
2023-01-01 07:53:00,192.168.0.76,10.0.0.195,http://www.example.com/page473.html,404,Unknown,1704
2023-01-01 07:54:00,192.168.0.160,10.0.0.213,http://www.example.com/page474.html,500,Violation,2761
2023-01-01 07:55:00,192.168.0.204,10.0.0.168,http://www.example.com/page475.html,200,Personal,9239
2023-01-01 07:56:00,192.168.0.179,10.0.0.2,http://www.example.com/page476.html,500,Violation,9977
2023-01-01 07:57:00,192.168.0.179,10.0.0.48,http://www.example.com/page477.html,500,Violation,3926
2023-01-01 07:58:00,192.168.0.8,10.0.0.242,http://www.example.com/page478.html,200,Borderline Business,2194
2023-01-01 07:59:00,192.168.0.37,10.0.0.107,http://www.example.com/page479.html,404,Violation,9398
2023-01-01 08:00:00,192.168.0.203,10.0.0.85,http://www.example.com/page480.html,500,Unknown,7030
2023-01-01 08:01:00,192.168.0.88,10.0.0.219,http://www.example.com/page481.html,200,Borderline Business,522
2023-01-01 08:02:00,192.168.0.221,10.0.0.196,http://www.example.com/page482.html,404,Personal,6463
2023-01-01 08:03:00,192.168.0.69,10.0.0.139,http://www.example.com/page483.html,404,Violation,4506
2023-01-01 08:04:00,192.168.0.109,10.0.0.250,http://www.example.com/page484.html,200,Personal,8861
2023-01-01 08:05:00,192.168.0.221,10.0.0.162,http://www.example.com/page485.html,404,Unknown,2566
2023-01-01 08:06:00,192.168.0.50,10.0.0.86,http://www.example.com/page486.html,404,Personal,5002
2023-01-01 08:07:00,192.168.0.86,10.0.0.72,http://www.example.com/page487.html,500,Borderline Business,7391
2023-01-01 08:08:00,192.168.0.213,10.0.0.51,http://www.example.com/page488.html,404,Personal,5428
2023-01-01 08:09:00,192.168.0.90,10.0.0.30,http://www.example.com/page489.html,500,Unknown,7044
2023-01-01 08:10:00,192.168.0.87,10.0.0.186,http://www.example.com/page490.html,404,Violation,3681
2023-01-01 08:11:00,192.168.0.150,10.0.0.60,http://www.example.com/page491.html,200,Violation,1234
2023-01-01 08:12:00,192.168.0.212,10.0.0.72,http://www.example.com/page492.html,200,Personal,788
2023-01-01 08:13:00,192.168.0.23,10.0.0.186,http://www.example.com/page493.html,404,Borderline Business,4252
2023-01-01 08:14:00,192.168.0.160,10.0.0.148,http://www.example.com/page494.html,200,Unknown,311
2023-01-01 08:15:00,192.168.0.118,10.0.0.179,http://www.example.com/page495.html,200,Unknown,2584
2023-01-01 08:16:00,192.168.0.29,10.0.0.22,http://www.example.com/page496.html,500,Violation,4933
2023-01-01 08:17:00,192.168.0.116,10.0.0.157,http://www.example.com/page497.html,200,Violation,1480
2023-01-01 08:18:00,192.168.0.81,10.0.0.161,http://www.example.com/page498.html,500,Personal,9629
2023-01-01 08:19:00,192.168.0.233,10.0.0.189,http://www.example.com/page499.html,200,Borderline Business,8382
2023-01-01 08:20:00,192.168.0.161,10.0.0.130,http://www.example.com/page500.html,200,Violation,5482
2023-01-01 08:21:00,192.168.0.166,10.0.0.111,http://www.example.com/page501.html,200,Violation,916
2023-01-01 08:22:00,192.168.0.242,10.0.0.159,http://www.example.com/page502.html,200,Violation,7683
2023-01-01 08:23:00,192.168.0.141,10.0.0.124,http://www.example.com/page503.html,404,Borderline Business,2439
2023-01-01 08:24:00,192.168.0.144,10.0.0.226,http://www.example.com/page504.html,500,Personal,7854
2023-01-01 08:25:00,192.168.0.85,10.0.0.38,http://www.example.com/page505.html,500,Personal,4634
2023-01-01 08:26:00,192.168.0.145,10.0.0.240,http://www.example.com/page506.html,500,Violation,2455
2023-01-01 08:27:00,192.168.0.99,10.0.0.62,http://www.example.com/page507.html,500,Borderline Business,1577
2023-01-01 08:28:00,192.168.0.153,10.0.0.99,http://www.example.com/page508.html,200,Borderline Business,8227
2023-01-01 08:29:00,192.168.0.132,10.0.0.63,http://www.example.com/page509.html,404,Unknown,9924
2023-01-01 08:30:00,192.168.0.37,10.0.0.210,http://www.example.com/page510.html,404,Unknown,969
2023-01-01 08:31:00,192.168.0.202,10.0.0.254,http://www.example.com/page511.html,404,Borderline Business,8811
2023-01-01 08:32:00,192.168.0.238,10.0.0.186,http://www.example.com/page512.html,500,Borderline Business,8335
2023-01-01 08:33:00,192.168.0.139,10.0.0.82,http://www.example.com/page513.html,404,Borderline Business,8725
2023-01-01 08:34:00,192.168.0.216,10.0.0.248,http://www.example.com/page514.html,404,Unknown,2729
2023-01-01 08:35:00,192.168.0.61,10.0.0.54,http://www.example.com/page515.html,500,Personal,8592
2023-01-01 08:36:00,192.168.0.137,10.0.0.213,http://www.example.com/page516.html,404,Violation,3713
2023-01-01 08:37:00,192.168.0.154,10.0.0.99,http://www.example.com/page517.html,404,Violation,2628
2023-01-01 08:38:00,192.168.0.64,10.0.0.60,http://www.example.com/page518.html,404,Violation,7284
2023-01-01 08:39:00,192.168.0.245,10.0.0.118,http://www.example.com/page519.html,404,Violation,6703
2023-01-01 08:40:00,192.168.0.93,10.0.0.168,http://www.example.com/page520.html,200,Unknown,114
2023-01-01 08:41:00,192.168.0.55,10.0.0.198,http://www.example.com/page521.html,500,Unknown,8944
2023-01-01 08:42:00,192.168.0.217,10.0.0.192,http://www.example.com/page522.html,404,Personal,831
2023-01-01 08:43:00,192.168.0.52,10.0.0.169,http://www.example.com/page523.html,200,Borderline Business,4420
2023-01-01 08:44:00,192.168.0.63,10.0.0.184,http://www.example.com/page524.html,500,Borderline Business,763
2023-01-01 08:45:00,192.168.0.95,10.0.0.124,http://www.example.com/page525.html,200,Borderline Business,7457
2023-01-01 08:46:00,192.168.0.53,10.0.0.10,http://www.example.com/page526.html,404,Borderline Business,750
2023-01-01 08:47:00,192.168.0.224,10.0.0.233,http://www.example.com/page527.html,404,Violation,450
2023-01-01 08:48:00,192.168.0.136,10.0.0.12,http://www.example.com/page528.html,404,Personal,9146
2023-01-01 08:49:00,192.168.0.76,10.0.0.55,http://www.example.com/page529.html,200,Unknown,5357
2023-01-01 08:50:00,192.168.0.133,10.0.0.132,http://www.example.com/page530.html,404,Borderline Business,278
2023-01-01 08:51:00,192.168.0.234,10.0.0.133,http://www.example.com/page531.html,500,Violation,3717
2023-01-01 08:52:00,192.168.0.13,10.0.0.118,http://www.example.com/page532.html,500,Borderline Business,696
2023-01-01 08:53:00,192.168.0.172,10.0.0.34,http://www.example.com/page533.html,200,Unknown,2457
2023-01-01 08:54:00,192.168.0.206,10.0.0.11,http://www.example.com/page534.html,200,Personal,1607
2023-01-01 08:55:00,192.168.0.12,10.0.0.41,http://www.example.com/page535.html,404,Borderline Business,7279
2023-01-01 08:56:00,192.168.0.210,10.0.0.138,http://www.example.com/page536.html,200,Borderline Business,8083
