timestamp,linux_secure action,app,dest,process,src_ip,src_port,user,vendor_action
2023-01-08 10:34:18,denied,app3,destination8,process2,192.168.0.254,60557,user49,session opened
2022-12-04 04:25:31,denied,app2,destination7,process5,192.168.0.200,41387,user73,approved
2023-03-05 18:01:28,denied,app3,destination8,process5,192.168.0.230,47595,user72,session opened
2023-05-18 08:00:05,allowed,app2,destination9,process4,192.168.0.82,32695,user48,session opened
2022-08-14 22:04:27,denied,app3,destination2,process4,192.168.0.214,31543,user100,session opened
2023-03-13 08:19:23,allowed,app1,destination10,process5,192.168.0.155,24575,user43,session opened
2022-11-16 21:35:03,allowed,app1,destination1,process5,192.168.0.22,31806,user40,approved
2022-10-22 04:14:04,denied,app3,destination6,process2,192.168.0.17,60270,user21,session opened
2023-02-10 17:40:32,denied,app1,destination4,process4,192.168.0.164,48183,user79,blocked
2023-05-24 03:42:25,denied,app3,destination8,process1,192.168.0.103,30403,user33,approved
2023-02-04 15:57:20,allowed,app2,destination10,process1,192.168.0.123,58964,user6,blocked
2022-08-27 01:37:52,allowed,app1,destination7,process5,192.168.0.29,63346,user19,blocked
2023-01-20 12:41:29,allowed,app2,destination6,process4,192.168.0.238,19079,user26,approved
2023-03-12 13:12:24,denied,app1,destination8,process2,192.168.0.65,37595,user94,blocked
2023-04-01 11:30:19,denied,app1,destination9,process2,192.168.0.108,33422,user68,session opened
2023-01-21 22:00:43,allowed,app1,destination2,process3,192.168.0.194,9401,user80,session opened
2022-10-23 22:48:29,denied,app2,destination3,process1,192.168.0.208,29978,user73,approved
2023-06-14 01:21:21,denied,app1,destination10,process5,192.168.0.165,32472,user48,blocked
2023-02-06 17:21:00,allowed,app1,destination3,process5,192.168.0.219,31551,user54,session opened
2022-11-16 23:10:05,allowed,app2,destination10,process1,192.168.0.225,52500,user76,blocked
2023-05-10 13:03:48,allowed,app3,destination5,process4,192.168.0.230,36539,user52,blocked
2023-06-09 13:17:15,denied,app2,destination3,process5,192.168.0.94,50442,user85,blocked
2023-05-07 17:40:42,denied,app3,destination4,process3,192.168.0.73,58317,user44,session opened
2022-09-03 02:39:02,denied,app2,destination2,process1,192.168.0.251,46397,user63,approved
2023-02-02 03:07:20,allowed,app1,destination1,process4,192.168.0.89,1121,user81,session opened
2022-10-28 15:10:05,allowed,app1,destination6,process2,192.168.0.212,34879,user3,blocked
2022-07-16 11:18:27,denied,app3,destination6,process4,192.168.0.173,22387,user19,session opened
2023-05-13 18:15:38,denied,app3,destination3,process3,192.168.0.140,31312,user9,session opened
2023-01-24 07:32:39,allowed,app3,destination3,process4,192.168.0.146,45331,user94,session opened
2022-08-13 08:47:55,allowed,app1,destination10,process5,192.168.0.71,62855,user35,blocked
2023-02-23 21:50:35,allowed,app2,destination8,process3,192.168.0.164,5254,user56,session opened
2023-05-22 05:35:22,allowed,app2,destination2,process5,192.168.0.29,10134,user63,blocked
2023-05-02 16:11:53,denied,app2,destination1,process4,192.168.0.98,34527,user9,blocked
2022-12-24 08:36:09,allowed,app2,destination6,process1,192.168.0.105,9461,user64,approved
2022-08-04 06:45:59,denied,app3,destination3,process3,192.168.0.136,32396,user31,session opened
2022-06-22 05:18:47,denied,app3,destination6,process5,192.168.0.197,49586,user71,approved
2023-04-15 02:38:55,allowed,app1,destination1,process4,192.168.0.255,18832,user32,blocked
2023-02-04 23:25:01,denied,app2,destination7,process5,192.168.0.35,18575,user53,blocked
2023-03-25 18:47:19,denied,app1,destination9,process4,192.168.0.126,40349,user41,approved
2023-06-13 19:49:22,denied,app1,destination1,process4,192.168.0.119,32232,user93,session opened
2022-11-22 22:44:40,denied,app2,destination5,process3,192.168.0.112,59447,user39,approved
2022-09-25 06:23:59,denied,app3,destination1,process2,192.168.0.48,11803,user34,blocked
2023-03-20 15:50:07,allowed,app1,destination2,process5,192.168.0.82,31497,user6,approved
2022-08-04 19:47:47,denied,app2,destination4,process3,192.168.0.129,64829,user2,approved
2022-12-17 17:51:50,allowed,app1,destination6,process5,192.168.0.99,61522,user72,session opened
2022-11-08 23:00:22,allowed,app1,destination2,process1,192.168.0.92,48056,user97,approved
2022-08-25 21:50:24,denied,app3,destination3,process2,192.168.0.228,12824,user65,blocked
2022-06-26 10:19:41,denied,app2,destination9,process1,192.168.0.89,35230,user84,approved
2023-03-03 15:57:34,denied,app2,destination5,process2,192.168.0.208,60788,user89,blocked
2023-03-26 03:10:24,allowed,app2,destination10,process4,192.168.0.212,24718,user79,approved
2023-02-21 13:31:16,denied,app3,destination6,process5,192.168.0.242,18215,user78,approved
2023-06-09 15:14:47,denied,app1,destination5,process5,192.168.0.129,56930,user95,approved
2023-05-05 03:54:43,allowed,app2,destination7,process5,192.168.0.48,32998,user34,blocked
2022-10-04 01:00:24,allowed,app2,destination8,process5,192.168.0.199,13817,user27,blocked
2023-06-03 11:49:29,allowed,app2,destination3,process2,192.168.0.246,49925,user83,session opened
2023-04-03 05:14:54,denied,app2,destination2,process1,192.168.0.106,45918,user94,approved
2022-10-13 02:05:16,denied,app2,destination9,process1,192.168.0.97,46372,user69,session opened
2022-09-06 05:40:11,allowed,app1,destination9,process1,192.168.0.32,23509,user56,approved
2022-07-10 20:23:02,allowed,app2,destination9,process1,192.168.0.70,42412,user56,session opened
2023-04-24 08:36:29,allowed,app3,destination10,process5,192.168.0.48,63414,user50,approved
2022-09-24 02:01:34,allowed,app3,destination10,process5,192.168.0.123,38930,user96,session opened
2022-06-27 11:58:36,allowed,app2,destination3,process4,192.168.0.20,40400,user29,approved
2022-07-18 02:55:38,denied,app2,destination3,process2,192.168.0.194,1598,user54,session opened
2022-08-20 21:46:50,allowed,app2,destination9,process2,192.168.0.111,13598,user35,blocked
2023-02-08 17:30:37,denied,app1,destination4,process1,192.168.0.250,7374,user83,approved
2022-10-03 14:33:48,denied,app3,destination5,process1,192.168.0.39,48575,user95,approved
2022-08-25 10:41:41,allowed,app2,destination5,process2,192.168.0.164,28310,user40,blocked
2022-10-17 22:10:18,denied,app2,destination6,process1,192.168.0.68,58298,user4,approved
2022-12-14 17:10:29,allowed,app1,destination7,process3,192.168.0.145,32383,user53,blocked
2023-04-22 17:00:01,allowed,app3,destination2,process2,192.168.0.184,56942,user94,blocked
2023-06-09 00:42:57,denied,app2,destination10,process4,192.168.0.190,5011,user25,approved
2023-05-03 05:19:25,denied,app1,destination2,process1,192.168.0.232,23067,user6,session opened
2023-02-07 17:40:48,denied,app3,destination3,process1,192.168.0.216,62592,user92,approved
2023-04-26 03:45:12,allowed,app2,destination7,process2,192.168.0.255,32446,user29,blocked
2022-07-17 01:55:55,allowed,app3,destination6,process4,192.168.0.166,38637,user46,blocked
2023-06-15 13:54:50,denied,app1,destination3,process2,192.168.0.205,17177,user14,session opened
2023-03-22 10:32:54,allowed,app3,destination1,process5,192.168.0.38,59467,user53,blocked
2023-05-14 04:42:31,allowed,app1,destination3,process5,192.168.0.209,34569,user15,session opened
2022-11-21 05:08:48,allowed,app3,destination10,process2,192.168.0.170,12230,user98,approved
2022-07-22 19:57:18,allowed,app2,destination3,process2,192.168.0.58,1343,user17,approved
2023-02-21 19:17:46,allowed,app1,destination5,process4,192.168.0.117,40962,user53,approved
2022-12-09 09:37:00,allowed,app1,destination6,process1,192.168.0.144,42373,user73,blocked
2022-11-10 04:10:02,allowed,app2,destination4,process3,192.168.0.206,15265,user45,session opened
2022-07-30 15:01:55,allowed,app1,destination8,process2,192.168.0.34,61765,user2,approved
2023-03-16 06:50:50,allowed,app1,destination6,process2,192.168.0.153,27255,user53,blocked
2023-02-11 02:04:32,allowed,app3,destination7,process1,192.168.0.157,46892,user98,session opened
2023-04-10 00:57:05,denied,app2,destination5,process2,192.168.0.62,64237,user38,blocked
2022-09-15 10:31:38,allowed,app2,destination5,process1,192.168.0.192,58515,user89,blocked
2023-06-16 13:56:20,denied,app1,destination9,process4,192.168.0.226,58045,user83,blocked
2023-04-26 09:20:06,allowed,app1,destination7,process5,192.168.0.78,35068,user56,blocked
2023-01-26 10:38:40,allowed,app3,destination6,process5,192.168.0.188,2137,user97,approved
2023-02-12 21:34:06,allowed,app1,destination4,process2,192.168.0.23,52493,user2,session opened
2022-08-21 04:31:08,denied,app3,destination9,process2,192.168.0.35,4471,user4,approved
2022-06-28 02:10:27,denied,app2,destination8,process5,192.168.0.112,30353,user43,approved
2022-06-25 11:08:23,denied,app1,destination6,process1,192.168.0.11,36345,user2,session opened
2023-05-08 09:55:05,denied,app2,destination5,process5,192.168.0.7,42961,user86,approved
2022-07-16 18:15:44,denied,app1,destination10,process1,192.168.0.19,50319,user70,blocked
2022-08-09 06:53:04,allowed,app1,destination1,process2,192.168.0.51,39100,user73,blocked
2022-11-27 12:36:54,allowed,app3,destination5,process5,192.168.0.26,12383,user71,approved
2023-02-06 06:07:01,denied,app1,destination4,process5,192.168.0.26,15691,user96,session opened
2022-11-18 16:53:10,denied,app1,destination4,process4,192.168.0.205,17041,user10,blocked
2023-01-19 05:03:00,denied,app3,destination5,process3,192.168.0.21,64098,user85,session opened
2023-01-18 16:51:39,denied,app2,destination4,process2,192.168.0.155,17462,user29,session opened
2023-06-10 07:26:35,denied,app2,destination5,process4,192.168.0.30,50689,user81,session opened
2023-05-26 23:03:33,allowed,app1,destination4,process3,192.168.0.43,57646,user56,session opened
2023-06-11 03:32:55,denied,app2,destination8,process2,192.168.0.24,63885,user95,session opened
2023-04-19 21:07:59,allowed,app2,destination1,process3,192.168.0.110,7538,user68,approved
2023-03-12 07:44:15,denied,app1,destination3,process5,192.168.0.102,23369,user6,session opened
2022-12-13 01:50:44,denied,app1,destination2,process4,192.168.0.61,28739,user12,session opened
2022-07-28 03:16:04,allowed,app1,destination3,process2,192.168.0.65,30387,user50,blocked
2022-09-20 18:07:35,allowed,app2,destination7,process1,192.168.0.158,8910,user5,session opened
2022-06-21 00:29:11,denied,app2,destination5,process2,192.168.0.25,47441,user18,session opened
2022-11-17 03:19:56,allowed,app3,destination3,process4,192.168.0.183,60984,user61,approved
2023-06-17 07:58:03,denied,app1,destination9,process1,192.168.0.108,12876,user23,blocked
2022-07-28 10:20:34,denied,app3,destination9,process3,192.168.0.165,47019,user29,approved
2022-07-05 17:19:56,allowed,app3,destination3,process1,192.168.0.195,40186,user90,blocked
2023-06-15 11:30:06,allowed,app1,destination8,process1,192.168.0.38,8556,user6,blocked
2022-07-01 13:38:19,denied,app1,destination10,process5,192.168.0.96,41243,user39,session opened
2022-08-11 19:22:44,allowed,app2,destination5,process5,192.168.0.37,16482,user79,approved
2022-09-10 21:36:10,allowed,app2,destination4,process5,192.168.0.33,36716,user61,session opened
2022-08-22 10:30:30,allowed,app3,destination1,process3,192.168.0.250,22128,user61,blocked
2022-12-16 21:49:18,allowed,app1,destination3,process3,192.168.0.108,7169,user46,blocked
2023-04-02 03:46:53,allowed,app3,destination6,process3,192.168.0.103,9768,user35,approved
2022-09-06 12:46:27,allowed,app1,destination10,process2,192.168.0.56,31664,user79,blocked
2023-06-12 10:41:44,denied,app1,destination5,process2,192.168.0.243,63424,user91,session opened
2022-11-06 03:19:15,allowed,app3,destination8,process5,192.168.0.244,62993,user28,blocked
2022-11-23 15:18:49,allowed,app2,destination9,process1,192.168.0.36,47847,user37,session opened
2023-04-16 00:50:26,denied,app3,destination6,process5,192.168.0.186,2909,user89,blocked
2023-01-29 00:12:37,allowed,app3,destination8,process3,192.168.0.54,35102,user91,blocked
2023-06-13 02:38:47,allowed,app3,destination2,process5,192.168.0.145,9503,user43,session opened
2023-06-04 23:35:36,allowed,app1,destination3,process1,192.168.0.12,58029,user51,session opened
2022-07-05 22:54:27,denied,app3,destination1,process2,192.168.0.189,23623,user28,blocked
2022-11-27 21:15:38,allowed,app1,destination10,process1,192.168.0.43,43444,user12,session opened
2023-03-11 00:55:10,allowed,app2,destination7,process1,192.168.0.253,38072,user6,approved
2023-02-10 16:02:08,denied,app3,destination8,process5,192.168.0.138,55893,user21,approved
2022-11-01 04:08:07,denied,app3,destination6,process5,192.168.0.164,46150,user64,session opened
2023-02-04 05:46:04,allowed,app3,destination10,process2,192.168.0.138,51301,user11,blocked
2022-09-29 16:45:01,denied,app3,destination8,process1,192.168.0.173,28641,user99,approved
2022-12-28 14:54:57,denied,app3,destination2,process5,192.168.0.223,28659,user91,session opened
2022-08-02 02:49:38,denied,app3,destination10,process5,192.168.0.249,51597,user36,session opened
2022-11-04 21:44:24,denied,app3,destination2,process2,192.168.0.17,18917,user98,approved
2023-06-17 00:13:00,allowed,app1,destination10,process1,192.168.0.173,32686,user24,session opened
2023-06-01 21:21:38,allowed,app2,destination10,process3,192.168.0.44,65200,user81,approved
2023-02-22 15:09:15,denied,app1,destination9,process2,192.168.0.29,15893,user10,session opened
2023-06-07 04:23:02,allowed,app3,destination8,process4,192.168.0.31,56851,user96,approved
2022-09-28 08:53:14,allowed,app1,destination10,process3,192.168.0.43,2397,user27,blocked
2023-01-14 00:11:10,denied,app2,destination6,process2,192.168.0.88,64873,user90,session opened
2022-07-07 19:32:54,denied,app3,destination8,process3,192.168.0.156,38556,user60,approved
2022-12-29 12:54:44,allowed,app2,destination2,process4,192.168.0.193,24546,user58,approved
2022-08-01 17:12:34,allowed,app2,destination2,process2,192.168.0.39,32075,user33,session opened
2023-03-23 03:58:45,denied,app2,destination7,process5,192.168.0.188,15718,user46,session opened
2023-03-03 02:45:22,allowed,app1,destination6,process5,192.168.0.202,28722,user3,session opened
2022-08-15 11:59:20,denied,app2,destination6,process3,192.168.0.229,11315,user76,approved
2023-05-13 18:23:17,allowed,app3,destination3,process2,192.168.0.190,2493,user20,blocked
2023-03-22 04:34:31,allowed,app2,destination4,process5,192.168.0.216,30810,user84,approved
2022-12-13 23:59:21,allowed,app3,destination1,process3,192.168.0.52,29814,user89,session opened
2023-03-27 05:19:12,allowed,app3,destination2,process5,192.168.0.134,24504,user93,session opened
2023-06-19 11:00:57,allowed,app3,destination1,process5,192.168.0.148,43732,user64,approved
2022-08-21 03:25:05,denied,app1,destination9,process3,192.168.0.71,51391,user31,session opened
2022-07-02 13:51:50,denied,app2,destination6,process4,192.168.0.149,37282,user16,approved
2022-08-21 06:13:30,allowed,app1,destination10,process5,192.168.0.95,59333,user68,session opened
2022-12-03 12:54:19,allowed,app1,destination5,process5,192.168.0.153,46984,user61,approved
2023-04-04 21:51:14,allowed,app3,destination4,process4,192.168.0.197,64847,user81,session opened
2023-03-01 02:07:26,denied,app2,destination4,process4,192.168.0.137,37969,user45,approved
2023-01-27 05:57:58,allowed,app2,destination5,process5,192.168.0.51,46760,user61,session opened
2022-07-30 05:03:46,allowed,app1,destination5,process2,192.168.0.199,29872,user78,approved
2022-07-07 03:47:53,denied,app1,destination8,process3,192.168.0.110,3660,user67,approved
2023-02-08 00:11:43,allowed,app2,destination3,process5,192.168.0.18,50743,user58,approved
2023-05-02 13:24:48,denied,app1,destination3,process1,192.168.0.49,52555,user67,session opened
2022-10-02 12:19:51,allowed,app2,destination8,process2,192.168.0.79,27230,user83,blocked
2023-05-16 20:40:20,denied,app3,destination1,process3,192.168.0.39,4488,user18,session opened
2022-12-03 18:00:01,denied,app2,destination2,process3,192.168.0.4,40273,user56,blocked
2022-12-02 05:12:23,denied,app2,destination9,process3,192.168.0.187,35219,user67,approved
2023-02-17 00:50:57,denied,app2,destination4,process5,192.168.0.198,65445,user61,blocked
2023-04-21 03:27:55,denied,app3,destination8,process3,192.168.0.56,50007,user24,approved
2023-06-03 21:08:07,denied,app1,destination8,process4,192.168.0.118,25439,user42,session opened
2023-05-30 07:57:08,denied,app1,destination9,process2,192.168.0.34,43879,user66,session opened
2023-01-06 11:18:16,denied,app3,destination3,process1,192.168.0.98,61728,user6,approved
2022-06-22 17:33:20,allowed,app2,destination9,process4,192.168.0.107,26070,user4,session opened
2023-03-06 00:03:45,denied,app1,destination3,process2,192.168.0.227,15002,user64,approved
2023-03-16 19:24:39,allowed,app3,destination9,process1,192.168.0.237,48511,user18,approved
2022-09-03 07:30:56,denied,app2,destination4,process1,192.168.0.21,23045,user12,blocked
2022-10-29 02:55:22,denied,app1,destination8,process1,192.168.0.219,45057,user37,blocked
2022-07-01 04:52:49,allowed,app3,destination10,process4,192.168.0.115,14258,user26,approved
2022-09-23 12:51:49,denied,app1,destination6,process1,192.168.0.114,40296,user11,blocked
2023-02-25 11:59:33,denied,app2,destination7,process1,192.168.0.23,52327,user55,session opened
2023-06-14 04:32:40,allowed,app3,destination1,process3,192.168.0.161,28694,user46,session opened
2023-01-11 09:57:02,denied,app2,destination7,process3,192.168.0.211,14020,user11,blocked
2022-07-19 19:30:04,allowed,app1,destination3,process3,192.168.0.117,53683,user2,session opened
2022-07-29 20:52:38,allowed,app2,destination1,process3,192.168.0.230,22164,user5,blocked
2022-07-05 05:24:10,denied,app2,destination1,process1,192.168.0.6,21547,user95,session opened
2022-08-15 21:13:43,denied,app2,destination9,process4,192.168.0.135,63830,user99,blocked
2023-05-20 05:00:40,allowed,app3,destination4,process1,192.168.0.208,14874,user70,approved
2023-04-04 09:41:06,denied,app2,destination2,process1,192.168.0.82,59571,user83,approved
2023-03-05 11:28:35,denied,app3,destination3,process5,192.168.0.250,13912,user24,approved
2022-11-23 22:01:10,denied,app3,destination9,process2,192.168.0.35,32787,user52,session opened
2023-04-09 15:41:13,denied,app1,destination8,process1,192.168.0.250,3136,user95,blocked
2023-04-19 07:21:53,denied,app1,destination2,process3,192.168.0.138,32939,user54,session opened
2022-09-03 03:32:09,denied,app3,destination8,process3,192.168.0.159,40177,user70,session opened
2023-05-12 19:51:40,denied,app3,destination4,process2,192.168.0.29,51928,user65,approved
2022-09-20 07:58:23,denied,app1,destination8,process3,192.168.0.2,28166,user30,session opened
2022-11-15 15:51:39,denied,app2,destination9,process5,192.168.0.179,6804,user49,approved
2022-11-22 15:54:33,denied,app1,destination9,process4,192.168.0.200,19808,user86,approved
2022-11-23 15:24:18,allowed,app2,destination10,process4,192.168.0.195,20705,user92,session opened
2022-12-09 21:03:05,allowed,app2,destination10,process2,192.168.0.24,15345,user25,session opened
2023-03-13 14:34:24,denied,app1,destination10,process5,192.168.0.216,24629,user51,approved
2023-02-10 06:54:52,allowed,app1,destination3,process5,192.168.0.82,44435,user98,session opened
2022-07-01 06:05:12,denied,app1,destination10,process1,192.168.0.117,13526,user93,session opened
2023-05-29 02:52:16,denied,app1,destination10,process4,192.168.0.32,23251,user18,approved
2022-11-16 09:35:32,denied,app2,destination7,process4,192.168.0.80,50678,user17,approved
2023-01-05 09:26:23,allowed,app2,destination6,process2,192.168.0.188,51990,user67,approved
2022-06-30 06:46:35,allowed,app3,destination8,process1,192.168.0.146,48209,user6,approved
2022-10-21 03:53:44,denied,app2,destination2,process3,192.168.0.182,48646,user28,session opened
2023-04-03 02:42:57,allowed,app2,destination4,process3,192.168.0.20,24724,user73,approved
2022-10-08 14:25:42,denied,app2,destination8,process1,192.168.0.61,64584,user53,approved
2022-10-07 16:17:59,allowed,app1,destination5,process4,192.168.0.226,2447,user29,blocked
2023-03-26 10:35:54,allowed,app2,destination4,process5,192.168.0.225,25433,user81,session opened
2023-06-05 08:47:32,denied,app1,destination6,process5,192.168.0.65,9404,user90,blocked
2022-10-19 07:38:34,allowed,app3,destination8,process5,192.168.0.234,9255,user9,approved
2023-05-24 07:44:41,denied,app3,destination5,process1,192.168.0.164,60150,user98,blocked
2023-02-17 08:36:30,denied,app2,destination1,process5,192.168.0.89,57416,user55,session opened
2023-01-04 07:35:21,allowed,app3,destination3,process2,192.168.0.108,45024,user55,session opened
2023-05-04 06:42:36,allowed,app1,destination2,process4,192.168.0.91,28174,user71,blocked
2023-05-27 12:47:20,denied,app3,destination7,process5,192.168.0.140,5207,user17,session opened
2023-02-26 02:13:48,denied,app2,destination5,process5,192.168.0.249,12365,user96,blocked
2022-06-22 06:25:28,allowed,app2,destination7,process5,192.168.0.123,48418,user87,approved
2023-02-24 18:27:01,allowed,app3,destination8,process2,192.168.0.112,62146,user97,session opened
2022-10-21 14:44:22,allowed,app1,destination2,process5,192.168.0.60,6992,user10,session opened
2022-08-23 07:25:41,allowed,app3,destination8,process5,192.168.0.206,10023,user16,session opened
2022-11-29 09:44:26,denied,app1,destination10,process1,192.168.0.244,28114,user58,blocked
2022-12-16 03:07:58,allowed,app3,destination3,process3,192.168.0.205,20012,user83,blocked
2023-02-02 12:58:00,denied,app3,destination1,process1,192.168.0.158,17278,user45,approved
2023-01-27 18:47:13,allowed,app1,destination7,process5,192.168.0.217,63555,user9,approved
2023-03-18 10:05:00,denied,app2,destination2,process3,192.168.0.152,39163,user11,session opened
2022-08-04 05:51:58,allowed,app1,destination1,process3,192.168.0.16,33726,user65,blocked
2022-12-13 10:18:49,denied,app2,destination7,process1,192.168.0.101,8175,user70,blocked
2022-08-12 19:43:10,denied,app2,destination6,process3,192.168.0.244,33945,user5,approved
2023-01-21 20:14:06,denied,app3,destination9,process4,192.168.0.8,11923,user80,session opened
2023-02-21 01:48:56,allowed,app1,destination9,process2,192.168.0.36,65283,user30,approved
2023-05-24 15:59:13,allowed,app1,destination1,process3,192.168.0.250,23637,user29,session opened
2023-05-31 08:57:08,allowed,app3,destination3,process2,192.168.0.156,44953,user9,session opened
2023-05-22 04:30:52,allowed,app3,destination8,process1,192.168.0.183,49414,user88,approved
2023-04-09 12:32:30,allowed,app1,destination1,process2,192.168.0.203,7748,user74,approved
2022-09-03 19:22:13,allowed,app2,destination4,process3,192.168.0.182,8159,user67,session opened
2022-10-09 21:19:38,denied,app2,destination1,process5,192.168.0.166,16488,user61,session opened
2022-12-26 10:26:24,denied,app1,destination8,process4,192.168.0.125,30430,user18,blocked
2022-11-06 23:09:55,allowed,app3,destination6,process5,192.168.0.159,29440,user85,blocked
2023-02-27 19:40:47,allowed,app3,destination1,process3,192.168.0.62,55245,user36,session opened
2022-11-16 01:40:35,denied,app2,destination7,process2,192.168.0.193,47016,user82,approved
2023-01-20 06:32:55,allowed,app1,destination4,process2,192.168.0.63,2245,user89,blocked
2022-12-10 10:14:08,denied,app2,destination6,process4,192.168.0.98,25382,user10,approved
2023-04-25 07:40:32,allowed,app1,destination8,process1,192.168.0.20,25900,user70,approved
2023-05-08 04:17:53,denied,app3,destination7,process1,192.168.0.68,46562,user44,blocked
2022-10-19 11:48:56,allowed,app1,destination9,process3,192.168.0.108,29679,user52,session opened
2022-10-16 10:45:49,allowed,app3,destination4,process3,192.168.0.243,25494,user50,approved
2023-04-16 11:31:44,denied,app2,destination3,process3,192.168.0.185,21493,user13,blocked
2022-08-03 21:51:33,denied,app3,destination1,process2,192.168.0.234,12276,user96,blocked
2022-09-10 02:04:11,denied,app3,destination9,process2,192.168.0.40,22467,user14,approved
2022-08-31 05:47:08,allowed,app2,destination4,process3,192.168.0.12,31820,user70,blocked
2023-03-13 23:10:03,allowed,app2,destination3,process1,192.168.0.215,40069,user97,session opened
2022-09-13 05:35:51,denied,app3,destination4,process1,192.168.0.43,37290,user69,blocked
2023-05-15 17:36:57,allowed,app2,destination6,process1,192.168.0.91,50284,user58,approved
2023-03-24 05:13:52,denied,app1,destination4,process1,192.168.0.14,13609,user30,approved
2022-08-31 02:41:20,allowed,app3,destination2,process3,192.168.0.223,17985,user43,session opened
2022-11-17 03:16:58,allowed,app3,destination6,process1,192.168.0.142,32179,user64,blocked
2023-03-05 22:56:02,denied,app2,destination8,process5,192.168.0.67,56455,user5,approved
2023-04-11 03:12:54,denied,app1,destination5,process5,192.168.0.243,53860,user42,session opened
2023-06-07 12:05:41,denied,app2,destination9,process3,192.168.0.6,46633,user68,approved
2023-03-02 19:33:51,allowed,app2,destination3,process3,192.168.0.100,46801,user4,blocked
2023-05-30 22:19:16,allowed,app3,destination7,process4,192.168.0.39,14853,user70,approved
2022-10-04 13:20:56,denied,app3,destination7,process5,192.168.0.102,15222,user91,blocked
2023-01-30 01:40:17,denied,app1,destination1,process1,192.168.0.180,18801,user11,approved
2022-10-13 11:07:10,denied,app1,destination8,process2,192.168.0.58,15215,user38,approved
2022-08-18 02:57:14,denied,app2,destination3,process2,192.168.0.6,53300,user10,approved
2023-04-19 11:35:48,allowed,app3,destination1,process5,192.168.0.114,63828,user59,approved
2022-09-14 19:46:33,allowed,app1,destination5,process1,192.168.0.41,65414,user29,approved
2023-02-04 12:54:42,denied,app2,destination5,process2,192.168.0.235,2932,user55,approved
2023-03-16 22:20:13,allowed,app2,destination5,process2,192.168.0.5,62225,user81,approved
2023-01-30 07:14:06,allowed,app1,destination9,process4,192.168.0.222,34536,user92,session opened
2022-09-26 23:28:08,denied,app1,destination7,process4,192.168.0.199,14056,user82,approved
2023-02-15 00:40:55,allowed,app2,destination2,process5,192.168.0.105,21308,user58,approved
2023-01-06 20:15:22,allowed,app2,destination9,process4,192.168.0.213,22101,user84,approved
2023-03-04 08:13:07,allowed,app1,destination9,process4,192.168.0.240,4051,user32,blocked
2023-06-02 23:45:27,allowed,app2,destination7,process2,192.168.0.141,8574,user67,approved
2023-01-17 23:28:08,allowed,app2,destination6,process2,192.168.0.36,63424,user40,session opened
2022-11-08 13:42:05,denied,app2,destination10,process3,192.168.0.10,46698,user59,blocked
2023-05-10 18:52:47,denied,app2,destination3,process2,192.168.0.21,35994,user18,blocked
2022-11-13 22:42:01,allowed,app3,destination5,process2,192.168.0.23,38475,user6,blocked
2023-02-10 21:30:21,denied,app1,destination10,process4,192.168.0.102,58148,user27,approved
2023-03-15 16:06:03,denied,app3,destination8,process5,192.168.0.138,61123,user33,session opened
2023-06-12 10:59:39,denied,app2,destination7,process3,192.168.0.197,6673,user98,blocked
2023-02-23 20:20:10,denied,app3,destination2,process3,192.168.0.127,11137,user79,approved
2023-02-02 20:00:01,allowed,app2,destination5,process3,192.168.0.49,45208,user7,blocked
2022-11-11 19:11:45,denied,app1,destination2,process5,192.168.0.54,60978,user87,approved
2023-06-12 04:44:59,allowed,app2,destination10,process3,192.168.0.151,6912,user41,session opened
2023-03-11 03:02:27,denied,app3,destination8,process5,192.168.0.107,40676,user67,session opened
2023-05-26 15:17:33,denied,app3,destination2,process2,192.168.0.37,7460,user20,session opened
2023-05-26 23:07:55,allowed,app1,destination7,process5,192.168.0.81,30003,user38,blocked
2022-12-24 07:17:25,denied,app3,destination7,process3,192.168.0.152,15549,user29,approved
2023-03-27 21:00:26,denied,app2,destination10,process3,192.168.0.206,23033,user99,approved
2023-02-07 14:08:46,denied,app1,destination9,process4,192.168.0.230,55478,user43,approved
2022-10-01 09:28:53,allowed,app2,destination9,process3,192.168.0.116,1747,user13,session opened
2023-04-08 11:58:28,allowed,app3,destination6,process4,192.168.0.34,27169,user6,approved
2022-10-15 13:13:02,denied,app1,destination1,process1,192.168.0.97,45068,user33,session opened
2022-09-25 23:52:40,allowed,app1,destination3,process3,192.168.0.153,62794,user31,approved
2023-06-10 09:45:39,allowed,app1,destination4,process4,192.168.0.187,17915,user56,session opened
2022-10-02 08:31:26,denied,app1,destination7,process4,192.168.0.148,57189,user72,session opened
2023-04-06 22:17:46,denied,app3,destination5,process4,192.168.0.208,12647,user42,approved
2022-09-14 08:56:03,allowed,app2,destination5,process5,192.168.0.142,41219,user82,approved
2023-04-01 12:33:45,denied,app1,destination3,process5,192.168.0.122,13385,user44,blocked
2023-04-27 19:20:48,denied,app3,destination4,process4,192.168.0.69,4427,user4,blocked
2023-02-10 22:00:12,denied,app3,destination10,process3,192.168.0.136,13049,user72,approved
2022-12-17 02:50:13,allowed,app2,destination9,process1,192.168.0.205,59031,user22,session opened
2023-04-04 21:09:44,denied,app1,destination7,process2,192.168.0.170,63531,user3,approved
2023-03-21 11:05:09,denied,app3,destination8,process1,192.168.0.27,44129,user77,session opened
2022-08-14 01:49:55,denied,app1,destination2,process2,192.168.0.98,8750,user45,session opened
